Age,SibSp,Parch,log(Fare),1st class,2nd class,3rd class,Female,Male,Miss,Mr,Mrs,B,C,D,E,Unknown,Survived
2.5104281319941966,-0.5527137238424564,-0.5067873731938901,-0.6269500681148421,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.11338264511659583,0.5225107881133605,-0.5067873731938901,1.4548106888508805,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.8532844832926434,0.5225107881133605,-0.5067873731938901,0.9807003974968863,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.5967162093212154,-0.5527137238424564,-0.5067873731938901,-0.879030209046522,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.8038591654089096,1.5977353000691772,-0.5067873731938901,-0.09866638540407627,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.080049773525835,0.5225107881133605,-0.5067873731938901,-0.5611885621555408,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.7151891792341806,0.5225107881133605,-0.5067873731938901,-0.7251755519102251,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.1824302971458272,0.5225107881133605,-0.5067873731938901,0.05558469191564552,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-1.83957394584738,0.5225107881133605,1.8362815210531864,0.750354028941727,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.7348115133796782,-0.5527137238424564,-0.5067873731938901,-0.8990774233043023,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.8038591654089096,0.5225107881133605,-0.5067873731938901,-0.10980051284237943,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-1.5633833377304547,3.748184323980811,0.664747073929648,0.702538431710578,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.5967162093212154,-0.5527137238424564,-0.5067873731938901,-0.9085045515949098,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.3366180474972629,0.5225107881133605,-0.5067873731938901,1.3836155780088364,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.044334993087364466,0.5225107881133605,-0.5067873731938901,0.27106225105153775,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
2.441380479964965,-0.5527137238424564,0.664747073929648,1.1622121555600347,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.5967162093212154,-0.5527137238424564,-0.5067873731938901,-0.6269500681148421,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.07885881910198016,-0.5527137238424564,-0.5067873731938901,-0.9790658205678316,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.7014786417889174,0.5225107881133605,1.8362815210531864,0.3371391753957133,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-1.287192729613529,4.823408835936628,1.8362815210531864,0.8742460982759304,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.527668557291984,-0.5527137238424564,-0.5067873731938901,-0.9790658205678316,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0604274393803375,0.5225107881133605,-0.5067873731938901,1.4711816515526148,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-1.7705262938181487,2.672959812024994,1.8362815210531864,0.3426144621195378,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.044334993087364466,-0.5527137238424564,-0.5067873731938901,-0.6269500681148421,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-0.7348115133796782,-0.5527137238424564,-0.5067873731938901,-0.8665138469971665,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.8729068174381409,3.748184323980811,1.8362815210531864,-0.8936641754669489,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.25147794917505856,1.5977353000691772,-0.5067873731938901,-0.8101263745641574,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.16280796300032965,-0.5527137238424564,-0.5067873731938901,-0.6269500681148421,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.9419544694673723,4.823408835936628,1.8362815210531864,0.8742460982759304,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.5967162093212154,-0.5527137238424564,-0.5067873731938901,1.3389702444426148,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.25147794917505856,0.5225107881133605,-0.5067873731938901,-0.3159997066988313,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.16280796300032965,-0.5527137238424564,-0.5067873731938901,1.0663676775514903,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.32052560120428997,-0.5527137238424564,-0.5067873731938901,-0.9265937975673062,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-1.9894073507508123,-0.5527137238424564,1.8362815210531864,0.3819189216506971,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.024712658941866902,-0.5527137238424564,-0.5067873731938901,-0.4601933681927453,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.527668557291984,-0.5527137238424564,-0.5067873731938901,-0.7740027235754433,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.044334993087364466,-0.5527137238424564,-0.5067873731938901,-0.7226674095439973,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.11338264511659583,-0.5527137238424564,-0.5067873731938901,0.8786301263868705,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.8729068174381409,-0.5527137238424564,-0.5067873731938901,-0.6269500681148421,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.231855615029561,2.672959812024994,-0.5067873731938901,-0.22501914205531862,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.9419544694673723,0.5225107881133605,3.007815968176725,0.5553241409129361,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.4586209052627527,2.672959812024994,1.8362815210531864,2.6701170546826707,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-0.3895732532335213,-0.5527137238424564,-0.5067873731938901,-0.879030209046522,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.044334993087364466,-0.5527137238424564,-0.5067873731938901,-0.879030209046522,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.6657638613504469,-0.5527137238424564,-0.5067873731938901,-0.9020440453887143,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.1294750914095688,0.5225107881133605,-0.5067873731938901,1.1486902294975838,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.25147794917505856,0.5225107881133605,1.8362815210531864,0.03505987720663727,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2.0270945677895766,-0.5527137238424564,-0.5067873731938901,-0.9764097391695418,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2.8556663921403533,-0.5527137238424564,-0.5067873731938901,0.5635958388526805,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.4586209052627527,-0.5527137238424564,0.664747073929648,1.1850035217822057,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.3009032670587924,-0.5527137238424564,0.664747073929648,0.14713503691058427,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.3009032670587924,0.5225107881133605,-0.5067873731938901,0.27106225105153775,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.11338264511659583,-0.5527137238424564,-0.5067873731938901,-0.8971121971099152,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.5967162093212154,-0.5527137238424564,0.664747073929648,1.3911458789598998,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.231855615029561,-0.5527137238424564,-0.5067873731938901,-0.8110305633645107,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.5080462231464865,1.5977353000691772,-0.5067873731938901,-0.8936641754669489,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.11338264511659583,-0.5527137238424564,-0.5067873731938901,-0.8971121971099152,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.5967162093212154,-0.5527137238424564,-0.5067873731938901,-0.9265937975673062,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.5770938751757179,-0.5527137238424564,-0.5067873731938901,-0.8971121971099152,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.1985227434388002,-0.5527137238424564,-0.5067873731938901,0.9807003974968863,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-1.0455259475112193,0.5225107881133605,-0.5067873731938901,-0.3159997066988313,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.527668557291984,-0.5527137238424564,-0.5067873731938901,-0.879030209046522,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.6657638613504469,0.5225107881133605,-0.5067873731938901,-0.6905942394113169,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.8729068174381409,-0.5527137238424564,-0.5067873731938901,-0.31572060423573034,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.5967162093212154,-0.5527137238424564,-0.5067873731938901,-0.8936641754669489,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2.8211425661257374,-0.5527137238424564,-0.5067873731938901,-0.9144998112595822,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.044334993087364466,0.5225107881133605,-0.5067873731938901,0.05558469191564552,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.3895732532335213,-0.5527137238424564,0.664747073929648,2.6065425394401767,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.9086215978766115,3.748184323980811,1.8362815210531864,0.45882752275355093,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.5967162093212154,1.5977353000691772,-0.5067873731938901,1.3389702444426148,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.19733178901494533,0.5225107881133605,-0.5067873731938901,0.41881950263727635,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.19733178901494533,-0.5527137238424564,-0.5067873731938901,-0.419978337229253,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.6818563076434199,-0.5527137238424564,0.664747073929648,1.3911458789598998,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-1.2181450775842977,0.5225107881133605,-0.5067873731938901,-0.5611885621555408,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.3895732532335213,-0.5527137238424564,-0.5067873731938901,-0.990313257645891,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1.0604274393803375,-0.5527137238424564,-0.5067873731938901,-1.0120797728956175,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.231855615029561,-0.5527137238424564,-0.5067873731938901,-0.8971121971099152,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.6657638613504469,-0.5527137238424564,-0.5067873731938901,-1.0022310405390933,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.1985227434388002,0.5225107881133605,-0.5067873731938901,-0.3128861258314239,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.044334993087364466,0.5225107881133605,-0.5067873731938901,0.27106225105153775,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.32052560120428997,-0.5527137238424564,-0.5067873731938901,-0.419978337229253,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.4586209052627527,-0.5527137238424564,-0.5067873731938901,-0.276473729053318,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.7348115133796782,-0.5527137238424564,1.8362815210531864,0.2820446752732412,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.5080462231464865,0.5225107881133605,-0.5067873731938901,1.0023142620412646,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.9419544694673723,-0.5527137238424564,-0.5067873731938901,-0.7514458337930826,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.3895732532335213,-0.5527137238424564,-0.5067873731938901,1.4165404832503101,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.527668557291984,-0.5527137238424564,-0.5067873731938901,-0.9144998112595822,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.3895732532335213,0.5225107881133605,-0.5067873731938901,-0.22501914205531862,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.7348115133796782,-0.5527137238424564,-0.5067873731938901,-1.0421914846018665,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.8038591654089096,-0.5527137238424564,-0.5067873731938901,-0.5392188388353305,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.7348115133796782,0.5225107881133605,0.664747073929648,0.6236939631713788,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.1824302971458272,-0.5527137238424564,-0.5067873731938901,-0.9090068412352071,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-1.425288033671992,1.5977353000691772,1.8362815210531864,0.5553241409129361,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.47352239713187083,-0.5527137238424564,1.8362815210531864,0.27106225105153775,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.8532844832926434,-0.5527137238424564,-0.5067873731938901,-0.419978337229253,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.4747133515557256,-0.5527137238424564,-0.5067873731938901,-0.45629645549962006,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.527668557291984,0.5225107881133605,-0.5067873731938901,1.2367091043571294,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
1.785427785687267,-0.5527137238424564,-0.5067873731938901,-0.879030209046522,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.7497130052487962,-0.5527137238424564,1.8362815210531864,-0.3128861258314239,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.4747133515557256,-0.5527137238424564,0.664747073929648,1.15214017066879,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.9419544694673723,-0.5527137238424564,-0.5067873731938901,-0.9165098625189366,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.024712658941866902,-0.5527137238424564,-0.5067873731938901,-0.879030209046522,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9913797873511061,-0.5527137238424564,0.664747073929648,-0.20952305600323512,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.7151891792341806,-0.5527137238424564,-0.5067873731938901,-0.23128204878746011,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.25147794917505856,-0.5527137238424564,-0.5067873731938901,-0.9114979112935031,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.8729068174381409,-0.5527137238424564,-0.5067873731938901,-0.8101263745641574,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.9776692499058428,3.748184323980811,0.664747073929648,0.702538431710578,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.425288033671992,-0.5527137238424564,1.8362815210531864,0.032618657493414596,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1.0604274393803375,0.5225107881133605,4.179350415300263,0.3426144621195378,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.11338264511659583,-0.5527137238424564,-0.5067873731938901,1.0663676775514903,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2.1651898718480393,-0.5527137238424564,-0.5067873731938901,0.5289715771112987,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.7705262938181487,3.748184323980811,0.664747073929648,0.38629383533178935,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.9776692499058428,0.5225107881133605,0.664747073929648,-0.5705469590568808,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.5967162093212154,-0.5527137238424564,-0.5067873731938901,-0.8936641754669489,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.8199516117018826,-0.5527137238424564,-0.5067873731938901,0.43977411865381316,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.8038591654089096,0.5225107881133605,0.664747073929648,-0.9020440453887143,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.4056656995264942,-0.5527137238424564,-0.5067873731938901,0.37178704509173643,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.024712658941866902,-0.5527137238424564,-0.5067873731938901,-0.419978337229253,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.43899857111725515,-0.5527137238424564,-0.5067873731938901,-3.196702684626884,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.425288033671992,3.748184323980811,1.8362815210531864,0.46248864650146676,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.9776692499058428,1.5977353000691772,0.664747073929648,0.6846079939654414,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-1.7705262938181487,-0.5527137238424564,1.8362815210531864,0.10349832740505366,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1.0604274393803375,-0.5527137238424564,-0.5067873731938901,0.2922798673255464,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.7151891792341806,0.5225107881133605,0.664747073929648,-0.24710438039909924,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.43899857111725515,-0.5527137238424564,-0.5067873731938901,-0.8971121971099152,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
